1071898,2017-08-22,2017-08-22 08:56:01.0,2017-08-22,2017-08-22 08:56:09.0,delivered,2236e25339dd5809ac5e176ff037fbc5,1592.0,8b324e2e8ebd5695fc501c395a4b5b3c,1408,2017-08-23,2017-08-23 14:46:00.0,drop_off,30
1119503,2017-07-31,2017-07-31 10:02:04.0,2017-08-01,2017-08-01 15:49:41.0,delivered,647d0fa4d86e732f7a85466aef4f0972,420.0,a422fa9f79126f610ae26f8e8ef63de0,1407,2017-08-04,2017-08-04 11:06:52.0,drop_off,67
949390,2017-07-06,2017-07-06 08:24:55.0,2017-07-06,2017-07-06 08:28:03.0,delivered,6b0a445485c06db0bf1dc538498b1748,1339.0,ad1697663fa917bb5fd3c1fcfdf933f8,1842,2017-07-06,2017-07-06 09:33:00.0,drop_off,1
1051240,2017-07-06,2017-07-06 09:16:13.0,2017-07-06,2017-07-06 17:36:39.0,delivered,a02e4f6d43d9c810e2d8530533bee119,1570.0,0b845f27c6ae63da73be10d615729bd3,1408,2017-07-07,2017-07-07 13:55:24.0,drop_off,20
844526,2017-07-31,2017-07-31 18:46:11.0,2017-08-01,2017-08-01 09:17:33.0,delivered,8883a92174821d55f272ea7e31f9a458,709.99,7c62a4192c0743e0544ded0f8420a651,1407,2017-08-02,2017-08-02 10:31:00.0,drop_off,25
481792,2017-08-19,2017-08-19 20:12:45.0,2017-08-19,2017-08-19 20:12:51.0,delivered,5d1338877211b0cb64cc038db21f8201,9999.0,3cf26d68b59bf7a0c1438bca22af0f96,1417,2017-08-22,2017-08-22 16:43:13.0,drop_off,20
616869,2017-07-25,2017-07-25 15:43:09.0,2017-07-25,2017-07-25 15:43:16.0,delivered,635333cc3f65970352311f9fcf627b5d,2500.0,4535a07906e73d9bf818f4040355a969,1088,2017-07-26,2017-07-26 15:17:00.0,drop_off,24
443973,2017-07-03,2017-07-03 11:26:15.0,2017-07-03,2017-07-03 11:26:24.0,delivered,5af1c063b81084b091c560bac152f1fb,349.99,f675b98ac379316c2e1c626ac0e44f97,1428,2017-07-05,2017-07-05 16:53:00.0,drop_off,53
381625,2017-08-17,2017-08-17 18:34:44.0,2017-08-17,2017-08-17 18:36:12.0,delivered,9cdcd022476b7b10b21b4a8b42a01914,836.0,490c8aad3fd00254430c35a49cf834c6,1752,2017-08-18,2017-08-18 17:26:10.0,drop_off,23
386295,2017-07-12,2017-07-12 21:02:39.0,2017-07-12,2017-07-12 21:02:45.0,delivered,2976cf749f322b95f1c8b8668b1ce425,540.0,61c088ce31cb2ee7bd9643935258769a,0,2017-07-18,2017-07-18 16:10:00.0,drop_off,91
21113,2017-07-16,2017-07-16 00:57:23.0,2017-07-18,2017-07-18 09:42:59.0,delivered,ea0070fae727d92fbdad7010ec57f792,1699.0,bbf54600a1613fa32ecdda5508461ce4,1416,2017-07-28,2017-07-28 14:14:13.0,drop_off,197
770821,2017-07-27,2017-07-27 04:02:56.0,2017-07-27,2017-07-27 04:06:09.0,delivered,11557b44b8a908cdf5777188238f7fb9,200.0,eccb1610206367a5de4ccd8f8acb9db4,1650,2017-07-28,2017-07-28 16:43:13.0,drop_off,37
812208,2017-08-07,2017-08-07 19:23:46.0,2017-08-07,2017-08-07 19:23:46.0,delivered,eb9cd2532f42162c8990fa87a0ec529a,1648.0,6eb3aeefbdc41adad99332ea4b532330,3400,2017-08-11,2017-08-11 15:20:00.0,drop_off,92
451971,2017-08-07,2017-08-07 10:43:41.0,2017-08-07,2017-08-07 10:43:47.0,delivered,c530d04be4b9e28ce0db1c3379f460e1,697.0,a20028d2f60f6a69487c69e4519ca715,6706,2017-08-07,2017-08-07 15:00:00.0,drop_off,4
1138396,2017-07-27,2017-07-27 18:33:29.0,2017-07-27,2017-07-27 18:48:07.0,delivered,b9be3d89773b8280bf819e6c6fcdfed3,577.0,2abfa5ad7c9b92420177ba7226e0a30b,1038,2017-08-02,2017-08-02 18:37:00.0,drop_off,96
220540,2017-08-08,2017-08-08 18:31:22.0,2017-08-08,2017-08-08 18:31:31.0,delivered,83cb8bf6e41e6c45b01909dc86037535,1499.0,fa7a61bbbb4f426129434942a7608904,1004,2017-08-09,2017-08-09 17:23:13.0,drop_off,23
941325,2017-07-02,2017-07-02 17:25:40.0,2017-07-02,2017-07-02 17:25:48.0,delivered,ad00d1655a3a226e9847e70af6997650,793.8,8ae0e8bf49cf778ee47e5cf8f81be3d6,1405,2017-07-03,2017-07-03 12:40:00.0,drop_off,-5
1094054,2017-07-31,2017-07-31 19:43:15.0,2017-07-31,2017-07-31 19:43:23.0,delivered,32e5dc5e2a2420f17f78b6eb5e2e39f6,360.0,4f238d4a928a9750e730128015ff7472,1640,2017-08-02,2017-08-02 09:06:28.0,drop_off,37
512504,2017-08-10,2017-08-10 20:52:22.0,2017-08-10,2017-08-10 20:52:27.0,delivered,42f9eb3662a2c381658df2678ef64790,325.0,67bf197663deaed2d0468a38515e5f69,1886,2017-08-11,2017-08-11 16:02:00.0,drop_off,19
451068,2017-08-15,2017-08-15 17:07:10.0,2017-08-15,2017-08-15 17:07:16.0,delivered,50c1a3e3caf8ff4e4a79d56af93833ec,1928.0,6929372321be7367ecf55607fcae8d09,1640,2017-08-31,2017-08-31 04:20:54.0,drop_off,274
865617,2017-08-12,2017-08-12 16:46:53.0,2017-08-12,2017-08-12 16:46:58.0,delivered,b877ccd33d4958ebc33103173791fef7,175.0,162e2d8bba5f2de0d783457b5efa8505,1708,2017-08-14,2017-08-14 12:34:50.0,drop_off,-4
1040069,2017-08-29,2017-08-29 09:11:26.0,2017-08-29,2017-08-29 09:11:32.0,delivered,bfbe9911cb6d3c25d219ee6724394894,2880.0,1eea6de0045309e2d214d33706e571f6,1177,2017-08-29,2017-08-29 16:35:13.0,drop_off,7
643658,2017-07-26,2017-07-26 13:13:51.0,2017-07-28,2017-07-28 17:03:35.0,delivered,13c912e3a1470a7c51180c4408f3a843,775.95,0437e750bb250a15870b1666217b1a69,1884,2017-07-31,2017-07-31 14:00:00.0,drop_off,21
711,2017-07-04,2017-07-04 17:01:27.0,2017-07-04,2017-07-04 17:29:02.0,delivered,0b4413a59cca5815a5c874b547676ed0,320.0,43a7a60a906d92067b521180345f7b4f,2000,2017-07-05,2017-07-05 15:59:00.0,drop_off,23
318611,2017-07-23,2017-07-23 17:12:23.0,2017-07-23,2017-07-23 17:12:29.0,delivered,6b7d3c24df336149b8a92ee75ac49585,15.0,a91b79db0c730753b326d9b7b01aac4a,1417,2017-07-27,2017-07-27 17:31:45.0,drop_off,72
904244,2017-07-20,2017-07-20 13:48:37.0,2017-07-20,2017-07-20 13:48:45.0,delivered,96ddc3ccb6cfe61febab79a880aa4516,900.0,5776c8925e31c4ac5006610101202124,5425,2017-07-21,2017-07-21 17:12:00.0,drop_off,27
836309,2017-08-05,2017-08-05 01:37:52.0,2017-08-05,2017-08-05 01:37:56.0,delivered,34ee9d156bd3c84e9409f0e646137342,1799.0,78b4ca0058448a645602e2005b87176d,1414,2017-08-07,2017-08-07 17:16:28.0,drop_off,16
749939,2017-08-08,2017-08-08 18:53:04.0,2017-08-10,2017-08-10 09:56:58.0,delivered,550167ebffcedcf3746ec4c77d7e25bf,3349.99,d912e0ed6678dcaabdd8113b43ea6342,1406,2017-08-14,2017-08-14 15:49:00.0,drop_off,54
540748,2017-08-07,2017-08-07 15:55:17.0,2017-08-07,2017-08-07 15:55:23.0,delivered,b1403fc43692995e533ce383ac8eefd4,790.0,ae267e8493326b11690047ac80a7bca5,1406,2017-08-09,2017-08-09 17:23:28.0,drop_off,49
993800,2017-08-02,2017-08-02 21:11:48.0,2017-08-02,2017-08-02 21:11:52.0,delivered,cbbe411e7e37fb73a414adc64d576237,390.0,4caf9510edac10dbb77ec10ad820a8ec,1611,2017-08-03,2017-08-03 11:08:47.0,drop_off,14
1071111,2017-07-12,2017-07-12 14:22:08.0,2017-07-12,2017-07-12 14:22:14.0,delivered,2ea94f4dc92b29160ecdc1b105ecdc12,640.0,083c5ef64e06a1b9de510483f99ec171,0,2017-07-13,2017-07-13 16:38:54.0,drop_off,26
124020,2017-08-08,2017-08-08 19:46:21.0,2017-08-08,2017-08-08 19:46:27.0,delivered,9d00da5b3068028ad6f2311823ae70d7,3557.0,3daa6fa90fe2623a1d82dac1db7b02d8,1425,2017-08-09,2017-08-09 11:30:00.0,drop_off,16
458888,2017-07-07,2017-07-07 17:33:53.0,2017-07-07,2017-07-07 18:08:30.0,delivered,d2630c93be43852c5641e32331478943,4330.0,d689146ed8e63ae60825cbdcc4c665c1,1029,2017-07-13,2017-07-13 10:15:57.0,drop_off,88
548986,2017-08-29,2017-08-29 08:55:16.0,2017-08-29,2017-08-29 08:55:22.0,delivered,e2f3a4b115c54709c26ddc7f56e3559b,2690.0,05a3144407b30cbdbf2539412b6b7636,1426,2017-08-29,2017-08-29 12:28:00.0,drop_off,4
122582,2017-08-16,2017-08-16 21:20:02.0,2017-08-16,2017-08-16 21:20:09.0,delivered,7cf96ac99d766835bbc7040d4c06bd5d,670.0,b06980f30c2b174da5c7109f1bb27270,1426,2017-08-18,2017-08-18 13:42:58.0,drop_off,40
259254,2017-07-18,2017-07-18 23:44:42.0,2017-07-18,2017-07-18 23:44:49.0,delivered,1bbe888fcc59c838f49fa721785380d5,650.0,b6c8a592507e61b81e6590856faf1445,1081,2017-07-21,2017-07-21 13:34:00.0,drop_off,62
599967,2017-08-11,2017-08-11 16:16:58.0,2017-08-11,2017-08-11 16:17:06.0,delivered,983f09a63ad6c1e2966ad696322bbcdd,169.9,c40057fe09a45e166252f53e5b456d40,1406,2017-08-15,2017-08-15 13:00:00.0,drop_off,45
1264534,2017-08-12,2017-08-12 15:51:29.0,2017-08-12,2017-08-12 15:51:35.0,delivered,ffdc5a42aad48644f21ced169168615c,169.0,15d89a6d1e79cd3098f128968d5a772a,1414,2017-08-15,2017-08-15 13:23:00.0,drop_off,22
1319765,2017-08-11,2017-08-11 11:36:00.0,2017-08-11,2017-08-11 11:36:08.0,delivered,645dba5093ea4edbbf4d938aff2f11f5,950.0,f79d5bd587d39e08ad5bafc466df0893,1602,2017-08-11,2017-08-11 16:58:22.0,drop_off,5
459402,2017-08-03,2017-08-03 19:27:51.0,2017-08-03,2017-08-03 19:27:57.0,delivered,07880afb8c7d1de7b9180cf2f688084e,399.0,556e10911ccff347a83139490dba3e20,1882,2017-08-09,2017-08-09 16:11:00.0,drop_off,93
